Entry	Entry name	Protein names	Status	Gene names  (primary )
S4S7T7	S4S7T7_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Z9	G3M6Z9_PROVE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFP5	B3FFP5_MELCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6G2	Q5G6G2_DESRO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFI3	Q9BFI3_HIPAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6G8	Q5G6G8_MACGG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI4	Q2VDI4_LYCSE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR74	D7PR74_FOSFO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH56	H9MH56_FOSFO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDJ6	Q2VDJ6_CANMS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8RF08	W8RF08_DIPEC	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
W8RIG9	W8RIG9_LOPBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q5G6F6	Q5G6F6_MYZAU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4N1	A0A0K0N4N1_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A075TKW5	A0A075TKW5_GLOLO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G3M6X2	G3M6X2_PHACI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4P6	A0A0K0N4P6_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q9BFK9	Q9BFK9_TAMTE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDH9	Q2VDH9_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R5W5	W8R5W5_EROSE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0K0N4W2	A0A0K0N4W2_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR76	D7PR76_GENGE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G1PTG4	G1PTG4_MYOLU	Brain derived neurotrophic factor	unreviewed	BDNF
A0A075TSF5	A0A075TSF5_VAMNY	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6N0Q2	D6N0Q2_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PYC7	A0A0C5PYC7_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFN4	B3FFN4_MARFO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PX15	A0A0C5PX15_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PYD2	A0A0C5PYD2_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9L6	A0A1B4Z9L6_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR71	D7PR71_HELPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H2NDU3	H2NDU3_PONAB	Brain derived neurotrophic factor	unreviewed	BDNF
D7PR66	D7PR66_PRILI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDG9	Q2VDG9_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR95	D7PR95_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4Q4	A0A0K0N4Q4_VAMPU	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A5X7K1	A5X7K1_BASAS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QN75	A0A165QN75_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8RII6	W8RII6_RHIPM	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G5CWG3	G5CWG3_PLAMN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PNM8	A0A0C5PNM8_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4AWB9	A0A0H4AWB9_DUGDU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSB6	C7SSB6_CERDI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1XAG4	Q1XAG4_STECO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4AV90	A0A0H4AV90_DUGDU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8S1T4	W8S1T4_MORBL	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1B4Z9J9	A0A1B4Z9J9_SORCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Y3	G3M6Y3_DUGDU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075TSF1	A0A075TSF1_PLABC	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A075TKV6	A0A075TKV6_ARTCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR97	D7PR97_BASAS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMK7	A0A165QMK7_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N544	A0A0K0N544_STULS	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q1X7G9	Q1X7G9_9EUTH	BDNF (Fragment)	unreviewed	BDNF
H9MH70	H9MH70_TRIMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACE3	B1ACE3_BALBN	BDNF (Fragment)	unreviewed	BDNF
Q2VDI3	Q2VDI3_LYCVE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Z5	G3M6Z5_SACBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFN3	B3FFN3_MARFA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7L8	S4S7L8_SUNMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PNL9	A0A0C5PNL9_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMX1	A0A165QMX1_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9J7	A0A1B4Z9J7_EURMI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G5CWF7	G5CWF7_MESBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFP4	B3FFP4_MELME	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R5Z8	W8R5Z8_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
C9EEX5	C9EEX5_GIRCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFN8	B3FFN8_MARZI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A6MN38	A6MN38_MINFR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1J0N2W9	A0A1J0N2W9_EURMI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFH5	Q9BFH5_FELCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7M6	S4S7M6_SORAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6N0R1	D6N0R1_FELCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8S1R2	W8S1R2_GLYDA	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR82	D7PR82_SPIPR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1XAF8	Q1XAF8_PONBL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6E9	Q5G6E9_CRATH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1J0N2Y8	A0A1J0N2Y8_UROSO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V6BQD0	V6BQD0_MOGIM	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0C5PX21	A0A0C5PX21_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMN9	A0A165QMN9_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI8	Q2VDI8_LYCCU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QN14	A0A165QN14_MICLG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075TL81	A0A075TL81_STUTI	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G3WNT9	G3WNT9_SARHA	Brain derived neurotrophic factor	unreviewed	BDNF
Q9BFL2	Q9BFL2_CHODI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G1SRK9	G1SRK9_RABIT	Brain derived neurotrophic factor	unreviewed	BDNF
Q1XAF9	Q1XAF9_NEOPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6F5	Q5G6F5_PTEPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A8QPD2	A8QPD2_DROGL	BDNF (Fragment)	unreviewed	BDNF
A5X7K6	A5X7K6_PROCN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFJ8	Q9BFJ8_SYLFL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDK0	Q2VDK0_CANAD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFM5	B3FFM5_MUSFR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFK1	Q9BFK1_MACPR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1XAF7	Q1XAF7_PLAGN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH63	H9MH63_MICLA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFK8	Q9BFK8_MYRTR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4X1	A0A0K0N4X1_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q2VDJ5	Q2VDJ5_CANSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9L9	A0A1B4Z9L9_EPIFU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFN5	B3FFN5_MARMT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N539	A0A0K0N539_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
B1ACD7	B1ACD7_ZIPCA	BDNF (Fragment)	unreviewed	BDNF
A0A0K0N4X2	A0A0K0N4X2_TONBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0C5Q146	A0A0C5Q146_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1J0N2L0	A0A1J0N2L0_SCALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR90	D7PR90_MARAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFL9	B3FFL9_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R5X6	W8R5X6_LOPSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q9BFJ6	Q9BFJ6_GALVR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Y0	G3M6Y0_CHRAS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A5X7L1	A5X7L1_MARAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH55	H9MH55_SURSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMQ6	A0A165QMQ6_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH68	H9MH68_ELEMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACE0	B1ACE0_BALMU	BDNF (Fragment)	unreviewed	BDNF
U5TZW0	U5TZW0_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI1	Q2VDI1_UROCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFL5	Q9BFL5_DIDVI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6N0P2	D6N0P2_PAGGO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R6P8	W8R6P8_LOPSC	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR79	D7PR79_NYCPR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8S1Q5	W8S1Q5_CHRAU	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q9BFJ9	Q9BFJ9_ORYAF	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR86	D7PR86_LONCN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PNM3	A0A0C5PNM3_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFL2	B3FFL2_LONCN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9J6	A0A1B4Z9J6_NEOFO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDJ8	Q2VDJ8_CANLA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMH3	A0A165QMH3_CHRAS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDJ1	Q2VDJ1_LYCPI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7V3	S4S7V3_MYOKI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C9EEY2	C9EEY2_CAMDR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R6M8	W8R6M8_ARTJA	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR70	D7PR70_SURSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8RIJ1	W8RIJ1_TRINC	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q2VDJ0	Q2VDJ0_NYCPR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7T6	S4S7T6_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V6BQ99	V6BQ99_TALEU	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
B3FFL4	B3FFL4_LONLO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Y4	G3M6Y4_ELEMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S876	S4S876_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1XAG7	Q1XAG7_MESDE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1J0N2K8	A0A1J0N2K8_DESMS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R6R7	W8R6R7_THYTR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0C5PX10	A0A0C5PX10_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMK1	A0A165QMK1_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8MK94	Q8MK94_ECHTE	BDNF (Fragment)	unreviewed	BDNF
Q5G6F4	Q5G6F4_THYTR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0D9SD87	A0A0D9SD87_CHLSB	Brain derived neurotrophic factor	unreviewed	BDNF
Q5G6F3	Q5G6F3_MYSTU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFI9	Q9BFI9_ARTJA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6H2	Q5G6H2_CYNBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075TSD8	A0A075TSD8_ARTCO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1J0N2K2	A0A1J0N2K2_DYMPI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075THS6	A0A075THS6_LONRO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR80	D7PR80_UROCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PNL5	A0A0C5PNL5_RHIFE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH64	H9MH64_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2JZF6	D2JZF6_PAGGO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9K3	A0A1B4Z9K3_DYMPI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Z7	G3M6Z7_CEBAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6W7	G3M6W7_ECHKA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V6BQ26	V6BQ26_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0K0N533	A0A0K0N533_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
W8RIF4	W8RIF4_BRACV	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q9BFL4	Q9BFL4_MACEU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6X9	G3M6X9_MYRFA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4U4	A0A0K0N4U4_ARTFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0A0MQ08	A0A0A0MQ08_FELCA	Brain-derived neurotrophic factor	unreviewed	BDNF
U5TXB6	U5TXB6_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACD9	B1ACD9_BALPH	BDNF (Fragment)	unreviewed	BDNF
Q5G6G4	Q5G6G4_RHYNA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5Q141	A0A0C5Q141_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI7	Q2VDI7_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4D6	A0A0K0N4D6_PLADO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR78	D7PR78_NANBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFL8	B3FFL8_9CARN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFI8	Q9BFI8_PTEGI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0B4VJK3	A0A0B4VJK3_BALPH	Brain-derived neurotrophic factor-like protein (Fragment)	unreviewed	BDNF
A0A0K0N4P1	A0A0K0N4P1_MONPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
S4S882	S4S882_SUNET	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2CPX7	D2CPX7_URSTH	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR62	D7PR62_ACIJB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075TL71	A0A075TL71_GLOCO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D7PR75	D7PR75_CIVCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDH2	Q2VDH2_URSAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6F0	Q5G6F0_EUMAU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR64	D7PR64_LEOPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFK4	Q9BFK4_SORAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8S1S9	W8S1S9_MICMB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
S4S879	S4S879_SUNET	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B4Z9J5	A0A1B4Z9J5_BLABR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR88	D7PR88_MELME	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFI7	Q9BFI7_ROULA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9BFH4	Q9BFH4_LEOPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6N0Q7	D6N0Q7_MELME	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7AID2	C7AID2_TUPTA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1J0N2L2	A0A1J0N2L2_NEUGI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6X8	G3M6X8_DASAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7PR67	D7PR67_HYAHY	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI0	Q2VDI0_UROLI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACE6	B1ACE6_CAPMR	BDNF (Fragment)	unreviewed	BDNF
G5CWG2	G5CWG2_PHYCD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QN33	A0A165QN33_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDI2	Q2VDI2_SPEVE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Z6	G3M6Z6_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5PX28	A0A0C5PX28_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3FFL1	B3FFL1_AONCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACD6	B1ACD6_PHYCD	BDNF (Fragment)	unreviewed	BDNF
O02709	O02709_MONDO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5Q152	A0A0C5Q152_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
O13104	O13104_CERLP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDJ9	Q2VDJ9_CANAU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5Q9U7	A0A0C5Q9U7_COEFR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G5CWF4	G5CWF4_CAPMR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X7H1	Q1X7H1_9EUTH	BDNF (Fragment)	unreviewed	BDNF
Q1XAF6	Q1XAF6_PHYCD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X7H2	Q1X7H2_CROSG	BDNF (Fragment)	unreviewed	BDNF
A0A0H4APT7	A0A0H4APT7_HYDGI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A096MUV6	A0A096MUV6_PAPAN	Brain derived neurotrophic factor	unreviewed	BDNF
A6MN37	A6MN37_MINNA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5Q131	A0A0C5Q131_RHIHI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Y2	G3M6Y2_HETBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDH6	Q2VDH6_VULMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q2VDJ2	Q2VDJ2_CUOAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W8R6Q3	W8R6Q3_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G3M6W1	G3M6W1_CALPD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G5CWG4	G5CWG4_PONBL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6H0	Q5G6H0_RHICR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C5Q9S5	A0A0C5Q9S5_CRATH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7T3	S4S7T3_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C9EEY3	C9EEY3_LAMGU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A165QMY0	A0A165QMY0_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7L5	S4S7L5_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G5CWF6	G5CWF6_ESCRO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACE5	B1ACE5_ESCRO	BDNF (Fragment)	unreviewed	BDNF
B3FFM6	B3FFM6_MUSLU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4S7M3	S4S7M3_9EUTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G5CWF8	G5CWF8_INIGE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075THS1	A0A075THS1_ECTAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q2VDK2	Q2VDK2_VULLA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4E7	A0A0K0N4E7_VAMBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G5CWF5	G5CWF5_EUBAS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4V6	A0A0K0N4V6_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
M3YIF7	M3YIF7_MUSPF	Brain derived neurotrophic factor	unreviewed	BDNF
A0A075TM24	A0A075TM24_LONCH	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1B4Z9L0	A0A1B4Z9L0_MUSIT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
U5TZL1	U5TZL1_CROMI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B1ACE4	B1ACE4_BALAC	BDNF (Fragment)	unreviewed	BDNF
G3M700	G3M700_NYCCO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6Z1	G3M6Z1_TRANA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6N0R0	D6N0R0_VULLA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6G6	Q5G6G6_EMBAT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075TKW1	A0A075TKW1_CARCE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
Q9TT22	Q9TT22_9PRIM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5G6G5	Q5G6G5_TAPNU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A075THR7	A0A075THR7_ARTPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6N0N8	D6N0N8_PUSSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3M6X7	G3M6X7_VOMUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0N4W7	A0A0K0N4W7_9CHIR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
W8RIG3	W8RIG3_LAMBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
